ts,symbol,exchange,bid,ask,mid
2024-10-01 09:32:33.800,BTC-USD,Gemini,29819.463242491787,29821.72087805831,29820.59206027505
2024-10-01 09:32:33.900,BTC-USD,Gemini,29813.156507375374,29814.590461449545,29813.87348441246
2024-10-01 09:32:33.900,BTC-USD,Coinbase,29814.11409923507,29815.337026605113,29814.72556292009
2024-10-01 09:32:34.000,BTC-USD,Gemini,29811.345693576393,29812.027871498736,29811.686782537567
2024-10-01 09:32:34.000,BTC-USD,Coinbase,29811.350962087086,29812.42999222304,29811.890477155062
2024-10-01 09:32:34.100,BTC-USD,Gemini,29806.5098424994,29807.996769691126,29807.253306095263
2024-10-01 09:32:34.100,BTC-USD,Coinbase,29806.333453574356,29807.903803226007,29807.11862840018
2024-10-01 09:32:34.200,BTC-USD,Gemini,29804.622441569885,29805.28688565417,29804.95466361203
2024-10-01 09:32:34.200,BTC-USD,Coinbase,29804.751488425456,29805.73904262403,29805.245265524743
2024-10-01 09:32:34.300,BTC-USD,Gemini,29807.827032562363,29808.19623273669,29808.011632649526
2024-10-01 09:32:34.300,BTC-USD,Coinbase,29808.161073787047,29808.808336212485,29808.484704999766
2024-10-01 09:32:34.400,BTC-USD,Gemini,29811.91406281754,29815.866118021495,29813.890090419518
2024-10-01 09:32:34.400,BTC-USD,Coinbase,29812.88044602119,29814.876710918077,29813.878578469634
2024-10-01 09:32:34.500,BTC-USD,Gemini,29813.6596087033,29816.15031440375,29814.904961553526
2024-10-01 09:32:34.500,BTC-USD,Coinbase,29813.946833132613,29815.846251276496,29814.896542204555
2024-10-01 09:32:34.600,BTC-USD,Gemini,29811.019217053785,29812.132540976425,29811.575879015105
2024-10-01 09:32:34.600,BTC-USD,Coinbase,29811.601372753812,29812.786568027677,29812.193970390745
2024-10-01 09:32:34.700,BTC-USD,Coinbase,29809.14527615058,29810.729420469863,29809.93734831022
2024-10-01 09:32:34.700,BTC-USD,Gemini,29808.200429035016,29810.221121300605,29809.210775167812
2024-10-01 09:32:34.800,BTC-USD,Gemini,29811.780199555877,29813.48497407974,29812.63258681781
2024-10-01 09:32:34.800,BTC-USD,Coinbase,29812.035661372025,29813.761334863728,29812.898498117876
2024-10-01 09:32:34.900,BTC-USD,Coinbase,29818.044139647514,29819.115385609286,29818.5797626284
2024-10-01 09:32:34.900,BTC-USD,Gemini,29817.37451421935,29818.31795435028,29817.846234284814
2024-10-01 09:32:35.000,BTC-USD,Coinbase,29816.57856072587,29817.350249591447,29816.96440515866
2024-10-01 09:32:35.000,BTC-USD,Gemini,29816.680040872343,29818.121245718343,29817.400643295343
2024-10-01 09:32:35.100,BTC-USD,Gemini,29816.03951261925,29815.712535845883,29815.876024232566
2024-10-01 09:32:35.100,BTC-USD,Coinbase,29815.96721970591,29816.70641790847,29816.33681880719
2024-10-01 09:32:35.200,BTC-USD,Coinbase,29811.670527817583,29813.486964499072,29812.578746158328
2024-10-01 09:32:35.200,BTC-USD,Gemini,29811.915892747376,29812.93412808887,29812.425010418123
2024-10-01 09:32:35.300,BTC-USD,Gemini,29813.308711106132,29813.793388984832,29813.551050045484
2024-10-01 09:32:35.300,BTC-USD,Coinbase,29812.62033171465,29814.605411545104,29813.612871629877
2024-10-01 09:32:35.400,BTC-USD,Gemini,29818.328929147036,29818.064234073958,29818.196581610497
2024-10-01 09:32:35.400,BTC-USD,Coinbase,29817.81051949529,29818.983725785616,29818.397122640454
2024-10-01 09:32:35.500,BTC-USD,Gemini,29801.956740800404,29805.68026351019,29803.818502155296
2024-10-01 09:32:35.500,BTC-USD,Coinbase,29802.884006586835,29804.852928816035,29803.868467701435
2024-10-01 09:32:35.600,BTC-USD,Gemini,29804.95487025003,29805.809544854335,29805.382207552182
2024-10-01 09:32:35.600,BTC-USD,Coinbase,29804.540600433058,29805.751061583003,29805.14583100803
2024-10-01 09:32:35.700,BTC-USD,Gemini,29802.320872850974,29803.557866913332,29802.93936988215
2024-10-01 09:32:35.700,BTC-USD,Coinbase,29801.80280842274,29802.981888839815,29802.392348631278
2024-10-01 09:32:35.800,BTC-USD,Gemini,29789.86254717216,29790.915912857712,29790.38923001494
2024-10-01 09:32:35.800,BTC-USD,Coinbase,29790.301518026805,29791.204341273464,29790.752929650134
2024-10-01 09:32:35.900,BTC-USD,Coinbase,29791.64562512682,29792.99682474392,29792.32122493537
2024-10-01 09:32:35.900,BTC-USD,Gemini,29791.410316023448,29792.766235666266,29792.088275844857
2024-10-01 09:32:36.000,BTC-USD,Coinbase,29791.330747989574,29792.41659977968,29791.873673884627
2024-10-01 09:32:36.000,BTC-USD,Gemini,29791.527754061535,29793.01397826225,29792.270866161893
2024-10-01 09:32:36.100,BTC-USD,Coinbase,29792.820070334732,29794.62072468557,29793.72039751015
2024-10-01 09:32:36.100,BTC-USD,Gemini,29793.133521602747,29793.623413076835,29793.37846733979
2024-10-01 09:32:36.200,BTC-USD,Gemini,29786.58936607388,29788.67087067744,29787.63011837566
2024-10-01 09:32:36.200,BTC-USD,Coinbase,29785.92648993546,29787.854053258503,29786.89027159698
2024-10-01 09:32:36.300,BTC-USD,Coinbase,29796.790926886028,29798.3610394931,29797.575983189563
2024-10-01 09:32:36.300,BTC-USD,Gemini,29797.63388328956,29798.11138719918,29797.87263524437
2024-10-01 09:32:36.400,BTC-USD,Gemini,29798.44524634541,29799.09966292991,29798.772454637663
2024-10-01 09:32:36.400,BTC-USD,Coinbase,29797.55105046791,29798.707557579823,29798.129304023867
2024-10-01 09:32:36.500,BTC-USD,Gemini,29796.310164951246,29796.408462425145,29796.359313688197
2024-10-01 09:32:36.500,BTC-USD,Coinbase,29795.889338278514,29796.938358055773,29796.413848167143
2024-10-01 09:32:36.600,BTC-USD,Gemini,29803.033999628577,29805.41163334351,29804.222816486043
2024-10-01 09:32:36.600,BTC-USD,Coinbase,29803.05616126537,29805.013317182515,29804.034739223942
2024-10-01 09:32:36.700,BTC-USD,Coinbase,29806.53624666057,29808.056050747804,29807.296148704187
2024-10-01 09:32:36.700,BTC-USD,Gemini,29806.553909872993,29808.346189171887,29807.450049522442
2024-10-01 09:32:36.800,BTC-USD,Coinbase,29810.74046637199,29812.180592862886,29811.460529617438
2024-10-01 09:32:36.800,BTC-USD,Gemini,29810.35110454848,29812.07792290376,29811.21451372612
2024-10-01 09:32:36.900,BTC-USD,Gemini,29816.26915965424,29817.635401582564,29816.952280618403
2024-10-01 09:32:36.900,BTC-USD,Coinbase,29817.02620890242,29817.527075358605,29817.276642130513
2024-10-01 09:32:37.000,BTC-USD,Gemini,29805.86925631964,29808.04625008361,29806.957753201626
2024-10-01 09:32:37.000,BTC-USD,Coinbase,29805.929459799314,29807.907825150767,29806.91864247504
2024-10-01 09:32:37.100,BTC-USD,Gemini,29815.14430009664,29815.76540928915,29815.454854692893
2024-10-01 09:32:37.100,BTC-USD,Coinbase,29814.76190024803,29815.76869249753,29815.26529637278
2024-10-01 09:32:37.200,BTC-USD,Gemini,29811.992321387446,29814.74840425931,29813.370362823378
2024-10-01 09:32:37.200,BTC-USD,Coinbase,29812.90190594871,29814.15557057834,29813.528738263525
2024-10-01 09:32:37.300,BTC-USD,Coinbase,29814.582190999557,29815.330156738404,29814.95617386898
2024-10-01 09:32:37.300,BTC-USD,Gemini,29815.228739981147,29814.477222175497,29814.852981078322
2024-10-01 09:32:37.400,BTC-USD,Gemini,29818.328488223324,29820.926858989147,29819.627673606235
2024-10-01 09:32:37.400,BTC-USD,Coinbase,29818.59636438221,29820.544176350886,29819.57027036655
2024-10-01 09:32:37.500,BTC-USD,Coinbase,29815.096840879167,29816.920654248075,29816.00874756362
2024-10-01 09:32:37.500,BTC-USD,Gemini,29815.703600924197,29817.10141239175,29816.40250665797
2024-10-01 09:32:37.600,BTC-USD,Coinbase,29817.05138999533,29818.145166784496,29817.598278389913
2024-10-01 09:32:37.600,BTC-USD,Gemini,29816.897368387945,29818.589617301164,29817.743492844555
2024-10-01 09:32:37.700,BTC-USD,Gemini,29819.599919769058,29821.658448960126,29820.629184364592
2024-10-01 09:32:37.700,BTC-USD,Coinbase,29820.564657645784,29822.260584566615,29821.4126211062
2024-10-01 09:32:37.800,BTC-USD,Gemini,29820.943779511967,29821.691067410247,29821.317423461107
2024-10-01 09:32:37.800,BTC-USD,Coinbase,29820.20558016707,29822.201213763252,29821.20339696516
2024-10-01 09:32:37.900,BTC-USD,Gemini,29822.01427145746,29825.179386901116,29823.59682917929
2024-10-01 09:32:37.900,BTC-USD,Coinbase,29822.773275229512,29824.579925465005,29823.67660034726
2024-10-01 09:32:38.000,BTC-USD,Coinbase,29815.319903066465,29815.974026884072,29815.64696497527
2024-10-01 09:32:38.000,BTC-USD,Gemini,29816.018725506798,29816.17135386,29816.0950396834
2024-10-01 09:32:38.100,BTC-USD,Gemini,29808.847551222185,29809.586317108988,29809.216934165586
2024-10-01 09:32:38.100,BTC-USD,Coinbase,29809.37678894167,29809.996125560283,29809.686457250977
2024-10-01 09:32:38.200,BTC-USD,Coinbase,29803.426585126526,29804.44446783629,29803.935526481408
2024-10-01 09:32:38.200,BTC-USD,Gemini,29803.65865438579,29805.358051936804,29804.508353161298
2024-10-01 09:32:38.300,BTC-USD,Gemini,29805.156883333882,29807.009654350724,29806.083268842303
2024-10-01 09:32:38.300,BTC-USD,Coinbase,29805.174404619407,29806.407632225324,29805.791018422366
2024-10-01 09:32:38.400,BTC-USD,Coinbase,29824.08053286411,29824.930415509498,29824.505474186804
2024-10-01 09:32:38.400,BTC-USD,Gemini,29824.286110699628,29825.713600286337,29824.999855492984
2024-10-01 09:32:38.500,BTC-USD,Gemini,29824.610181183794,29826.23837312847,29825.424277156133
2024-10-01 09:32:38.500,BTC-USD,Coinbase,29825.450857485623,29826.18837440169,29825.819615943656
2024-10-01 09:32:38.600,BTC-USD,Gemini,29824.64790834678,29825.307358369842,29824.97763335831
2024-10-01 09:32:38.600,BTC-USD,Coinbase,29824.656464388496,29825.504066021957,29825.080265205226
2024-10-01 09:32:38.700,BTC-USD,Coinbase,29823.789452963727,29825.72609574512,29824.757774354424
2024-10-01 09:32:38.700,BTC-USD,Gemini,29823.59332127595,29824.94629698096,29824.269809128455
2024-10-01 09:32:38.800,BTC-USD,Coinbase,29828.816940713583,29830.531455924665,29829.674198319124
2024-10-01 09:32:38.800,BTC-USD,Gemini,29828.74107450696,29829.681417583975,29829.211246045466
2024-10-01 09:32:38.900,BTC-USD,Gemini,29832.992879843598,29832.706398913277,29832.849639378437
2024-10-01 09:32:38.900,BTC-USD,Coinbase,29832.877282446538,29833.61014589638,29833.243714171458
2024-10-01 09:32:39.000,BTC-USD,Gemini,29827.47124085759,29828.91552832232,29828.193384589955
2024-10-01 09:32:39.000,BTC-USD,Coinbase,29826.93768067031,29828.082039702724,29827.509860186517
2024-10-01 09:32:39.100,BTC-USD,Coinbase,29831.71189358604,29833.47805563954,29832.59497461279
2024-10-01 09:32:39.100,BTC-USD,Gemini,29832.057501039424,29833.370133040014,29832.71381703972
2024-10-01 09:32:39.200,BTC-USD,Coinbase,29832.020430024044,29832.93020547316,29832.4753177486
2024-10-01 09:32:39.200,BTC-USD,Gemini,29831.363466934585,29833.05151778634,29832.207492360463
2024-10-01 09:32:39.300,BTC-USD,Coinbase,29835.929330566567,29837.211482639712,29836.57040660314
2024-10-01 09:32:39.300,BTC-USD,Gemini,29835.95010080329,29836.649772100947,29836.299936452117
2024-10-01 09:32:39.400,BTC-USD,Coinbase,29826.108998124884,29827.041839985304,29826.575419055094
2024-10-01 09:32:39.400,BTC-USD,Gemini,29826.180332969227,29826.0856795821,29826.13300627566
2024-10-01 09:32:39.500,BTC-USD,Coinbase,29817.855179725215,29819.748465514735,29818.801822619975
2024-10-01 09:32:39.500,BTC-USD,Gemini,29817.49276564764,29819.044866342567,29818.268815995103
2024-10-01 09:32:39.600,BTC-USD,Coinbase,29821.152599734036,29822.419474564376,29821.786037149206
2024-10-01 09:32:39.600,BTC-USD,Gemini,29820.28249831943,29822.05672757678,29821.169612948106
2024-10-01 09:32:39.700,BTC-USD,Gemini,29812.829203793346,29812.915686596738,29812.87244519504
2024-10-01 09:32:39.700,BTC-USD,Coinbase,29812.301670418303,29813.263512615842,29812.782591517072
2024-10-01 09:32:39.800,BTC-USD,Gemini,29813.225505467504,29815.66376804279,29814.444636755146
2024-10-01 09:32:39.800,BTC-USD,Coinbase,29813.928451784464,29815.53440107376,29814.731426429113
2024-10-01 09:32:39.900,BTC-USD,Gemini,29815.320137151397,29817.543592363716,29816.431864757556
2024-10-01 09:32:39.900,BTC-USD,Coinbase,29815.99522570075,29816.849080879914,29816.422153290332
2024-10-01 09:32:40.000,BTC-USD,Coinbase,29816.708562145257,29817.592627787577,29817.150594966417
2024-10-01 09:32:40.000,BTC-USD,Gemini,29817.22505324009,29816.63968811273,29816.93237067641
2024-10-01 09:32:40.100,BTC-USD,Coinbase,29817.983745179357,29819.87254290845,29818.928144043904
2024-10-01 09:32:40.100,BTC-USD,Gemini,29818.650513191344,29820.65314811465,29819.651830652998
2024-10-01 09:32:40.200,BTC-USD,Coinbase,29819.337302863445,29821.174108160805,29820.255705512125
2024-10-01 09:32:40.200,BTC-USD,Gemini,29818.4214144904,29821.352004654444,29819.88670957242
2024-10-01 09:32:40.300,BTC-USD,Coinbase,29822.111217745885,29822.874192475298,29822.49270511059
2024-10-01 09:32:40.300,BTC-USD,Gemini,29822.560136667853,29821.87876358627,29822.219450127064
2024-10-01 09:32:40.400,BTC-USD,Coinbase,29820.136560902974,29820.78605320221,29820.461307052592
2024-10-01 09:32:40.400,BTC-USD,Gemini,29821.011939170738,29821.50239746072,29821.25716831573
2024-10-01 09:32:40.500,BTC-USD,Gemini,29820.157833887097,29821.10951744039,29820.633675663743
2024-10-01 09:32:40.500,BTC-USD,Coinbase,29819.44204360833,29821.261714295826,29820.35187895208
2024-10-01 09:32:40.600,BTC-USD,Coinbase,29834.42490390989,29835.572598931456,29834.998751420673
2024-10-01 09:32:40.600,BTC-USD,Gemini,29834.80266227963,29834.66598696733,29834.73432462348
2024-10-01 09:32:40.700,BTC-USD,Coinbase,29839.855502778082,29841.510934610495,29840.68321869429
2024-10-01 09:32:40.700,BTC-USD,Gemini,29840.77517337105,29841.869011142495,29841.32209225677
2024-10-01 09:32:40.800,BTC-USD,Coinbase,29843.232215455933,29844.25565310013,29843.74393427803
2024-10-01 09:32:40.800,BTC-USD,Gemini,29843.489002017763,29844.759934808095,29844.124468412927
2024-10-01 09:32:40.900,BTC-USD,Gemini,29845.266983643945,29846.979657593984,29846.123320618964
2024-10-01 09:32:40.900,BTC-USD,Coinbase,29845.408975424532,29846.00173904336,29845.705357233946
2024-10-01 09:32:41.000,BTC-USD,Gemini,29841.161789468613,29843.350835844034,29842.256312656325
2024-10-01 09:32:41.000,BTC-USD,Coinbase,29841.724914697093,29842.410052549065,29842.06748362308
2024-10-01 09:32:41.100,BTC-USD,Gemini,29841.88642606892,29842.943146281406,29842.414786175163
2024-10-01 09:32:41.100,BTC-USD,Coinbase,29842.6021396693,29843.800902065366,29843.201520867333
2024-10-01 09:32:41.200,BTC-USD,Coinbase,29841.158730991523,29842.775154175277,29841.9669425834
2024-10-01 09:32:41.200,BTC-USD,Gemini,29840.423901990172,29842.86801452022,29841.645958255198
2024-10-01 09:32:41.300,BTC-USD,Gemini,29844.89795474178,29848.113165061164,29846.505559901474
2024-10-01 09:32:41.300,BTC-USD,Coinbase,29845.763456858545,29847.631275360498,29846.69736610952
2024-10-01 09:32:41.400,BTC-USD,Coinbase,29841.638803517366,29842.604744589567,29842.121774053467
2024-10-01 09:32:41.400,BTC-USD,Gemini,29841.79972851574,29843.389318790818,29842.59452365328
2024-10-01 09:32:41.500,BTC-USD,Coinbase,29829.7404837352,29830.872637386427,29830.306560560814
2024-10-01 09:32:41.500,BTC-USD,Gemini,29829.165237554575,29830.3859851784,29829.775611366487
2024-10-01 09:32:41.600,BTC-USD,Coinbase,29826.719930553827,29828.289242974282,29827.504586764055
2024-10-01 09:32:41.600,BTC-USD,Gemini,29826.460885933426,29827.713916450313,29827.08740119187
2024-10-01 09:32:41.700,BTC-USD,Coinbase,29830.220057280236,29831.7565073806,29830.988282330418
2024-10-01 09:32:41.700,BTC-USD,Gemini,29831.147329861637,29830.83288752889,29830.990108695263
2024-10-01 09:32:41.800,BTC-USD,Coinbase,29842.446431920343,29844.11829166651,29843.282361793426
2024-10-01 09:32:41.800,BTC-USD,Gemini,29843.057958035384,29844.627137166754,29843.842547601067
2024-10-01 09:32:41.900,BTC-USD,Gemini,29848.178187812005,29849.437936844133,29848.80806232807
2024-10-01 09:32:41.900,BTC-USD,Coinbase,29847.59805212394,29849.220511462845,29848.409281793392
2024-10-01 09:32:42.000,BTC-USD,Gemini,29843.433515879493,29845.136002604653,29844.284759242073
2024-10-01 09:32:42.000,BTC-USD,Coinbase,29842.87037191783,29844.162499120393,29843.516435519112
2024-10-01 09:32:42.100,BTC-USD,Gemini,29842.168983371404,29844.063397779137,29843.11619057527
2024-10-01 09:32:42.100,BTC-USD,Coinbase,29841.603599861304,29843.238817692934,29842.42120877712
2024-10-01 09:32:42.200,BTC-USD,Coinbase,29837.081175255615,29838.251824515308,29837.66649988546
2024-10-01 09:32:42.200,BTC-USD,Gemini,29837.436796836537,29838.795650545373,29838.116223690955
2024-10-01 09:32:42.300,BTC-USD,Coinbase,29835.897687357272,29837.56779675507,29836.73274205617
2024-10-01 09:32:42.300,BTC-USD,Gemini,29836.495815126735,29838.556095336655,29837.525955231693
2024-10-01 09:32:42.400,BTC-USD,Gemini,29832.16138448706,29831.85016374132,29832.00577411419
2024-10-01 09:32:42.400,BTC-USD,Coinbase,29831.651101938387,29832.841384411793,29832.24624317509
2024-10-01 09:32:42.500,BTC-USD,Gemini,29824.23421861858,29824.39533942798,29824.314779023283
2024-10-01 09:32:42.500,BTC-USD,Coinbase,29823.69290882899,29824.359154831538,29824.026031830264
2024-10-01 09:32:42.600,BTC-USD,Gemini,29825.102181194863,29826.46924176844,29825.78571148165
2024-10-01 09:32:42.600,BTC-USD,Coinbase,29825.39176384439,29827.10615929847,29826.24896157143
2024-10-01 09:32:42.700,BTC-USD,Coinbase,29826.858698154272,29827.59592263628,29827.227310395276
2024-10-01 09:32:42.700,BTC-USD,Gemini,29827.274059571155,29827.656559780673,29827.465309675914
2024-10-01 09:32:42.800,BTC-USD,Gemini,29826.46891059884,29827.98406463121,29827.226487615026
2024-10-01 09:32:42.800,BTC-USD,Coinbase,29825.715627927017,29827.031408300998,29826.373518114007
2024-10-01 09:32:42.900,BTC-USD,Gemini,29826.485034605666,29828.934966490022,29827.710000547842
2024-10-01 09:32:42.900,BTC-USD,Coinbase,29827.304822895705,29828.904562740026,29828.104692817866
2024-10-01 09:32:43.000,BTC-USD,Gemini,29837.748024614215,29838.83533087096,29838.291677742585
2024-10-01 09:32:43.000,BTC-USD,Coinbase,29837.548621329133,29838.993919529643,29838.271270429388
2024-10-01 09:32:43.100,BTC-USD,Gemini,29837.22984873271,29839.126766343306,29838.178307538008
2024-10-01 09:32:43.100,BTC-USD,Coinbase,29838.185958189148,29839.52722948487,29838.85659383701
2024-10-01 09:32:43.200,BTC-USD,Gemini,29835.649093700027,29837.565748356243,29836.607421028137
2024-10-01 09:32:43.200,BTC-USD,Coinbase,29835.981947196353,29837.94712648675,29836.96453684155
2024-10-01 09:32:43.300,BTC-USD,Gemini,29841.42796168647,29841.419789828702,29841.423875757588
2024-10-01 09:32:43.300,BTC-USD,Coinbase,29840.84753118907,29841.74326937948,29841.295400284274
2024-10-01 09:32:43.400,BTC-USD,Gemini,29833.202568017983,29834.36056998783,29833.78156900291
2024-10-01 09:32:43.400,BTC-USD,Coinbase,29832.460245339043,29833.711985695856,29833.08611551745
2024-10-01 09:32:43.500,BTC-USD,Gemini,29835.334522201043,29838.011464610285,29836.672993405664
2024-10-01 09:32:43.500,BTC-USD,Coinbase,29836.046931628134,29837.661635197484,29836.85428341281
2024-10-01 09:32:43.600,BTC-USD,Gemini,29832.41386802558,29834.1247200026,29833.26929401409
2024-10-01 09:32:43.600,BTC-USD,Coinbase,29831.995995315334,29833.96696061135,29832.98147796334
2024-10-01 09:32:43.700,BTC-USD,Gemini,29829.357341762232,29829.18991592551,29829.273628843872
2024-10-01 09:32:43.700,BTC-USD,Coinbase,29828.470557625293,29829.32541756322,29828.897987594257
2024-10-01 09:32:43.800,BTC-USD,Coinbase,29829.172276751953,29829.72327535035,29829.44777605115
2024-10-01 09:32:43.800,BTC-USD,Gemini,29828.841556478623,29828.765858227158,29828.80370735289
2024-10-01 09:32:43.900,BTC-USD,Gemini,29837.916116376233,29839.37062019935,29838.64336828779
2024-10-01 09:32:43.900,BTC-USD,Coinbase,29836.95370368076,29838.665347466645,29837.809525573703
2024-10-01 09:32:44.000,BTC-USD,Gemini,29834.198984615243,29834.34288994366,29834.27093727945
2024-10-01 09:32:44.000,BTC-USD,Coinbase,29833.348328070875,29834.816109209438,29834.082218640156
2024-10-01 09:32:44.100,BTC-USD,Gemini,29837.744664280173,29839.589601456297,29838.667132868235
2024-10-01 09:32:44.100,BTC-USD,Coinbase,29838.259630789416,29839.4296531638,29838.844641976608
2024-10-01 09:32:44.200,BTC-USD,Gemini,29840.22685373192,29841.088362062288,29840.657607897105
2024-10-01 09:32:44.200,BTC-USD,Coinbase,29839.79890229433,29841.668603062106,29840.733752678218
2024-10-01 09:32:44.300,BTC-USD,Gemini,29832.28049705286,29835.285942601804,29833.78321982733
2024-10-01 09:32:44.300,BTC-USD,Coinbase,29832.79569777628,29834.76269000242,29833.77919388935
2024-10-01 09:32:44.400,BTC-USD,Gemini,29837.65553126164,29838.689172779774,29838.17235202071
2024-10-01 09:32:44.400,BTC-USD,Coinbase,29837.830623965172,29838.89014344036,29838.360383702766
2024-10-01 09:32:44.500,BTC-USD,Coinbase,29833.66213492034,29834.79654096067,29834.229337940506
2024-10-01 09:32:44.500,BTC-USD,Gemini,29834.532920366608,29834.864905451726,29834.698912909167
2024-10-01 09:32:44.600,BTC-USD,Coinbase,29826.208084932034,29827.54873720251,29826.87841106727
2024-10-01 09:32:44.600,BTC-USD,Gemini,29825.35546155734,29826.644097001594,29825.999779279467
2024-10-01 09:32:44.700,BTC-USD,Coinbase,29822.381552926818,29823.46076935994,29822.92116114338
2024-10-01 09:32:44.700,BTC-USD,Gemini,29822.72594633689,29824.11908472889,29823.42251553289
2024-10-01 09:32:44.800,BTC-USD,Coinbase,29818.70259411994,29819.868895965665,29819.285745042802
2024-10-01 09:32:44.800,BTC-USD,Gemini,29818.278283203617,29819.080270139628,29818.679276671624
2024-10-01 09:32:44.900,BTC-USD,Coinbase,29821.81933514273,29822.67266721586,29822.246001179294
2024-10-01 09:32:44.900,BTC-USD,Gemini,29821.538190010746,29823.477045568558,29822.50761778965
2024-10-01 09:32:45.000,BTC-USD,Gemini,29817.93953337423,29818.619091733934,29818.27931255408
2024-10-01 09:32:45.000,BTC-USD,Coinbase,29817.710248106046,29819.46286006647,29818.586554086258
2024-10-01 09:32:45.100,BTC-USD,Coinbase,29825.46981666183,29826.638030273705,29826.053923467767
2024-10-01 09:32:45.100,BTC-USD,Gemini,29824.72201278802,29826.720869981604,29825.721441384812
2024-10-01 09:32:45.200,BTC-USD,Coinbase,29826.231271132736,29828.088566108378,29827.159918620557
2024-10-01 09:32:45.200,BTC-USD,Gemini,29827.10166936695,29827.815274106117,29827.458471736536
2024-10-01 09:32:45.300,BTC-USD,Coinbase,29822.70113745607,29824.43321170785,29823.56717458196
2024-10-01 09:32:45.300,BTC-USD,Gemini,29823.098562021398,29824.926687795534,29824.012624908464
2024-10-01 09:32:45.400,BTC-USD,Coinbase,29818.77248931196,29820.017280373533,29819.394884842746
2024-10-01 09:32:45.400,BTC-USD,Gemini,29817.9293563293,29819.099977248636,29818.514666788968
2024-10-01 09:32:45.500,BTC-USD,Gemini,29820.73490362794,29820.005185226135,29820.370044427036
2024-10-01 09:32:45.500,BTC-USD,Coinbase,29820.133369284005,29820.934915858837,29820.53414257142
2024-10-01 09:32:45.600,BTC-USD,Coinbase,29810.12510168765,29810.646886312818,29810.385994000233
2024-10-01 09:32:45.600,BTC-USD,Gemini,29810.2686127509,29811.111594481416,29810.690103616158
2024-10-01 09:32:45.700,BTC-USD,Gemini,29798.347394059107,29799.257348065814,29798.802371062462
2024-10-01 09:32:45.700,BTC-USD,Coinbase,29799.042575086864,29799.961990927095,29799.50228300698
2024-10-01 09:32:45.800,BTC-USD,Gemini,29794.707467059015,29796.191088768323,29795.44927791367
2024-10-01 09:32:45.800,BTC-USD,Coinbase,29794.21995336159,29795.936587361826,29795.078270361708
2024-10-01 09:32:45.900,BTC-USD,Gemini,29797.961117085175,29798.04948275656,29798.005299920867
2024-10-01 09:32:45.900,BTC-USD,Coinbase,29797.560992834602,29798.89218359835,29798.226588216476
2024-10-01 09:32:46.000,BTC-USD,Gemini,29798.843017559317,29800.654616113552,29799.748816836436
2024-10-01 09:32:46.000,BTC-USD,Coinbase,29798.294794331203,29799.94999811836,29799.122396224782
2024-10-01 09:32:46.100,BTC-USD,Coinbase,29798.906699680545,29799.555411602527,29799.231055641536
2024-10-01 09:32:46.100,BTC-USD,Gemini,29798.44362413562,29798.99129730546,29798.717460720538
2024-10-01 09:32:46.200,BTC-USD,Coinbase,29797.34584803691,29798.97705129178,29798.161449664345
2024-10-01 09:32:46.200,BTC-USD,Gemini,29797.30682227847,29799.591715649036,29798.449268963755
2024-10-01 09:32:46.300,BTC-USD,Coinbase,29786.283738145972,29788.26336647224,29787.273552309107
2024-10-01 09:32:46.300,BTC-USD,Gemini,29786.43047626123,29788.489369081522,29787.459922671376
2024-10-01 09:32:46.400,BTC-USD,Coinbase,29785.377942095558,29785.91721975899,29785.647580927274
2024-10-01 09:32:46.400,BTC-USD,Gemini,29784.605851551616,29785.260832723896,29784.933342137756
2024-10-01 09:32:46.500,BTC-USD,Coinbase,29776.421962821787,29777.122182885545,29776.772072853666
2024-10-01 09:32:46.500,BTC-USD,Gemini,29776.08797329667,29777.96666934809,29777.02732132238
2024-10-01 09:32:46.600,BTC-USD,Coinbase,29780.0564805597,29781.837912145103,29780.9471963524
2024-10-01 09:32:46.600,BTC-USD,Gemini,29780.8021126877,29782.23039121678,29781.516251952242
2024-10-01 09:32:46.700,BTC-USD,Coinbase,29780.367326502947,29781.43958833758,29780.903457420263
2024-10-01 09:32:46.700,BTC-USD,Gemini,29779.428711569508,29780.58286301742,29780.005787293463
2024-10-01 09:32:46.800,BTC-USD,Coinbase,29779.962951180092,29780.945301915435,29780.454126547764
2024-10-01 09:32:46.800,BTC-USD,Gemini,29779.62543407978,29780.52890950808,29780.077171793928
2024-10-01 09:32:46.900,BTC-USD,Coinbase,29781.56111713659,29783.335513874998,29782.448315505793
2024-10-01 09:32:46.900,BTC-USD,Gemini,29780.908581117063,29783.510881250608,29782.209731183837
2024-10-01 09:32:47.000,BTC-USD,Gemini,29783.02185349066,29785.856598741182,29784.439226115923
2024-10-01 09:32:47.000,BTC-USD,Coinbase,29783.151795210862,29784.972741456666,29784.062268333764
2024-10-01 09:32:47.100,BTC-USD,Coinbase,29784.229892113566,29786.21885252317,29785.224372318367
2024-10-01 09:32:47.100,BTC-USD,Gemini,29783.276814203222,29786.744782056052,29785.01079812964
2024-10-01 09:32:47.200,BTC-USD,Gemini,29786.788582364963,29788.377875938342,29787.583229151653
2024-10-01 09:32:47.200,BTC-USD,Coinbase,29786.526024055478,29787.401892296475,29786.963958175977
2024-10-01 09:32:47.300,BTC-USD,Gemini,29783.4318275131,29784.50757636511,29783.969701939106
2024-10-01 09:32:47.300,BTC-USD,Coinbase,29783.334325891123,29784.702738165626,29784.018532028374
